user,room,weight,consumption
63884,877,32,0.0
63885,877,140,9.9
63886,877,55,11.8
63887,877,144,0.0
63888,877,76,6.3
63889,877,47,0.0
63890,877,38,19.9
63891,877,94,0.0
63892,877,73,17.7
63893,877,8,0.0
63894,877,16,0.0
63895,877,24,0.0
63896,877,220,10.7
63897,877,36,3.6
63898,877,11,7.7
63899,877,8,0.8
63900,877,50,0.8
63901,877,8,0.0
63902,877,9,7.5
63903,877,64,0.0
63904,877,53,0.0
63905,877,12,8.0
63906,877,36,0.1
63907,877,28,0.0
63908,877,39,0.0
63909,877,105,0.0
63910,877,82,1.2
63911,877,10,10.7
63912,877,124,0.0
63913,877,8,0.0
63914,877,5,0.0
63914,515,19,0.0
63915,877,16,0.0
63916,877,24,2.4
63917,877,62,0.0
63918,877,41,0.0
63919,877,15,2.5
63920,877,81,8.1
63921,877,184,0.0
63922,877,76,0.0
63923,877,32,0.4
63924,877,16,0.0
63925,877,14,0.0
63926,877,14,23.6
63927,877,40,0.0
63928,877,87,4.8
63929,877,45,18.0
63930,877,8,0.0
63931,877,434,22.0
63932,877,95,0.0
63933,877,12,0.0
63934,877,17,11.9
63935,877,30,22.2
63936,877,12,0.0
63937,877,8,0.0
63938,877,55,0.1
63939,877,78,5.4
63940,877,9,0.0
63941,877,45,0.0
63942,877,27,0.0
63943,877,24,0.4
63944,877,26,4.2
63945,877,22,0.0
63946,877,64,0.0
63947,877,36,0.1
63948,877,81,0.0
63949,877,19,0.0
63950,877,57,2.7
63951,877,105,0.0
63952,877,72,0.0
63953,877,84,8.3
63954,877,40,0.0
63955,877,13,2.2
63955,385,10,2.2
63956,877,12,0.0
63957,877,163,37.8
63957,385,1,28.0
63958,877,100,5.5
63959,877,25,0.0
63960,877,29,0.0
63961,877,206,4.2
63962,877,36,8.3
63963,877,20,0.0
63964,877,29,0.0
63965,877,15,0.0
63966,877,11,1.0
63967,877,33,0.0
63968,877,259,6.3
63969,877,13,0.4
63969,732,100,24.1
63970,877,13,0.0
63971,877,8,0.1
63972,877,8,0.8
63973,877,12,7.9
63974,877,11,0.0
63975,877,48,0.0
63976,877,39,0.1
63977,877,82,0.2
63978,877,26,0.0
63979,877,76,7.1
63980,877,149,4.6
63981,877,28,0.0
63982,877,28,0.0
63983,877,36,1.2
63984,877,193,3.4
63985,877,24,2.4
63986,877,8,0.3
63987,877,69,0.0
63988,877,77,0.0
63989,877,66,3.2
63990,877,158,0.0
63991,877,41,6.0
63992,877,16,2.7
63993,877,64,0.0
63994,877,12,6.5
63995,877,46,0.0
63996,877,90,0.0
63997,877,9,2.0
63998,877,54,0.0
63999,877,12,0.0
64000,877,12,7.5
64001,877,12,1.2
64002,877,14,0.0
64003,877,28,0.0
64004,877,27,0.2
64005,877,12,0.0
64006,877,13,0.4
64007,877,37,3.7
64008,877,93,0.0
64009,877,23,0.0
64010,877,20,12.4
64011,877,44,1.0
64012,877,24,0.0
64013,877,80,0.0
64014,877,244,19.3
64015,877,14,0.0
64016,877,8,0.0
64017,877,13,0.0
64018,877,8,0.0
64019,877,20,0.0
64020,877,51,2.3
64021,877,33,0.4
64022,877,40,6.9
64023,877,10,0.0
64024,877,91,10.9
64025,877,80,0.0
64026,877,10,0.1
64027,877,40,2.2
64028,877,159,0.0
64029,877,35,2.3
64030,877,17,0.0
64031,877,100,0.0
64032,877,168,3.6
64033,877,34,0.0
64034,877,42,0.1
64035,877,82,0.0
64036,877,14,0.0
64037,877,8,0.2
64038,877,46,0.9
64039,877,64,6.0
64039,515,6,0.6
64040,877,24,4.3
64041,877,8,0.0
64042,877,34,0.0
64043,877,16,0.0
64044,877,11,0.0
64045,877,106,0.0
64046,877,12,0.0
64047,877,21,0.0
64048,877,104,0.0
64049,877,32,0.0
64050,877,31,0.0
64051,877,17,0.0
64052,877,27,0.1
64053,877,75,0.0
64054,877,59,0.1
64055,877,36,0.0
64056,877,11,8.0
64057,877,16,1.4
64058,877,31,7.8
64059,877,9,0.9
64060,877,31,9.0
64061,877,8,12.0
64062,877,52,6.1
64063,877,12,0.0
64064,877,40,0.0
64065,877,24,36.9
64066,877,31,2.6
64067,877,128,0.0
64068,877,52,0.1
64069,877,23,0.0
64070,877,25,0.0
64071,877,10,0.0
64072,877,68,0.0
64073,877,250,18.4
64074,877,80,0.0
64075,877,23,0.0
64076,877,13,2.2
64077,877,30,0.0
64078,877,9,0.0
64079,877,25,0.0
64080,877,25,0.0
64081,877,8,0.1
64082,877,17,0.0
64083,877,124,0.0
64084,877,15,0.0
64085,877,21,0.0
64086,877,58,0.0
64087,877,20,0.0
64088,877,11,0.0
64089,877,9,0.0
64090,877,50,0.0
64091,877,56,0.0
64092,877,48,0.0
64093,877,12,0.0
64094,877,48,0.0
64095,877,74,0.0
64096,877,44,0.0
64097,877,44,8.0
64098,877,186,7.3
64099,877,46,0.0
64100,877,16,0.1
64101,877,141,12.0
64102,877,26,0.0
64103,877,124,0.0
64104,877,15,0.1
64104,702,23,22.1
64105,877,30,0.4
64106,877,11,0.0
64107,877,32,6.6
64108,877,35,0.0
64109,877,163,9.0
64110,877,42,0.0
64111,877,63,0.0
64112,877,1,0.0
64112,300,7,7.5
64113,877,20,0.0
64114,877,40,0.0
64115,877,93,0.0
64116,877,102,0.0
64117,877,159,0.0
64118,877,18,0.0
64119,877,30,0.0
64120,877,40,0.0
64121,877,22,0.0
64122,877,41,0.0
64123,877,64,0.0
64124,877,47,0.0
64125,877,28,0.0
64126,877,142,0.1
64127,877,18,1.8
64128,877,40,0.2
64129,877,12,0.0
64130,877,46,0.0
64131,877,72,0.0
64132,877,182,7.4
64133,877,20,4.4
64134,877,46,1.1
64135,877,136,8.7
64136,877,13,0.0
64137,877,24,0.0
64138,877,138,9.7
64139,877,30,0.3
64140,877,141,0.0
64141,877,12,18.0
64142,877,13,0.0
64143,877,94,0.0
64144,877,28,0.0
64145,877,35,0.0
64146,877,21,1.0
64147,877,88,8.8
64148,877,17,0.0
64149,877,45,0.0
64150,877,70,0.0
64151,877,92,0.0
64152,877,107,12.3
64153,877,12,0.0
64154,877,152,7.1
64155,877,56,0.2
64156,877,24,0.0
64157,877,62,0.0
64158,877,145,0.0
64159,877,48,0.0
64160,877,14,0.0
64161,877,45,0.0
64162,877,27,5.5
64163,877,25,0.0
64164,877,19,0.0
64165,877,87,0.6
64166,877,14,0.0
64167,877,96,0.0
64168,877,60,0.0
64169,877,31,0.0
64170,877,40,0.0
64171,877,29,4.0
64172,877,33,0.0
64173,877,28,2.0
64174,877,8,0.0
64175,877,79,0.0
64176,877,24,0.0
64177,875,23,0.0
64178,877,30,0.0
64179,877,24,0.0
64180,877,79,4.2
64181,877,8,0.0
64182,877,22,0.0
64183,877,9,0.0
64184,877,17,0.0
64185,877,59,0.0
64186,877,133,1.1
64187,877,9,0.1
64188,877,116,0.0
64189,877,21,0.2
64190,877,45,0.0
64191,877,8,0.0
64192,877,48,0.0
64193,877,9,0.0
64194,877,65,2.1
64195,877,10,0.0
64196,877,22,0.0
64197,877,50,0.0
64198,877,38,0.0
64199,877,212,5.4
64200,877,16,0.0
64201,877,12,0.0
64202,877,20,0.0
64203,877,104,0.0
64204,877,35,0.0
64205,877,118,7.3
64206,877,46,0.0
64207,877,10,4.5
64208,877,10,0.0
64209,877,18,0.0
64210,877,92,0.0
64211,877,111,0.0
64212,877,16,0.4
64213,877,51,0.0
64214,877,71,0.0
64215,877,11,0.0
64216,877,20,0.0
64217,877,145,0.0
64218,877,24,0.0
64219,877,47,0.0
64220,877,39,0.0
64221,877,10,0.0
64222,877,16,0.0
64223,877,47,0.0
64224,877,100,0.1
64225,877,24,0.0
64226,877,123,7.2
64227,877,21,0.2
64228,877,8,0.0
64229,877,55,0.0
64230,877,102,0.3
64231,877,28,0.0
64232,877,156,14.2
64233,877,50,0.0
64234,877,112,0.0
64235,877,81,5.9
64236,877,93,0.0
64237,877,28,0.0
64238,877,8,5.2
64239,877,60,0.0
64240,877,8,0.1
64241,877,58,0.0
64242,877,14,0.0
64243,877,33,0.0
64244,877,9,10.7
64245,877,19,0.0
64246,877,62,0.0
64247,877,64,0.2
64248,877,67,0.0
64249,877,12,0.0
64250,877,43,0.1
64251,877,129,0.0
64252,877,24,0.0
64253,877,192,6.1
64254,877,56,0.3
64255,877,27,3.6
64256,877,58,0.0
64257,877,59,0.0
64258,877,8,0.0
64259,877,69,0.0
64260,877,13,1.0
64261,877,19,0.0
64262,877,168,13.2
64263,877,14,0.0
64264,877,74,0.0
64265,877,28,0.0
64266,877,18,0.0
64267,877,79,0.0
64268,877,19,0.0
64269,877,9,0.0
64270,877,24,0.0
64271,877,48,0.0
64272,877,25,0.0
64273,877,14,0.0
64274,877,12,0.0
64275,877,36,0.0
64276,877,8,0.0
64277,877,44,0.0
64278,877,24,0.0
64279,877,17,0.0
64280,877,17,0.0
64281,877,31,0.0
64282,877,59,0.0
64283,877,163,0.0
64284,877,11,2.3
64285,877,8,0.0
64286,877,11,1.6
64287,877,23,6.4
64288,877,26,0.0
64289,877,51,0.0
64290,877,8,6.0
64291,877,16,0.0
64292,877,41,0.0
64293,877,10,0.0
64294,877,48,0.0
64295,877,24,0.0
64296,877,51,1.2
64297,877,134,4.3
64298,877,9,6.1
64299,877,12,0.0
64300,877,8,0.0
64301,877,18,0.0
64302,877,12,0.0
64303,877,14,0.0
64304,877,77,17.3
64305,877,131,7.3
64306,877,32,0.0
64307,877,125,20.8
64308,877,16,0.0
64309,877,28,0.1
64310,877,66,2.4
64311,877,44,0.0
64312,877,52,0.1
64313,877,12,0.0
64314,877,12,0.0
64315,877,39,0.0
64316,877,8,0.0
64317,877,51,0.0
64318,877,11,0.1
64319,877,54,0.0
64320,877,28,0.0
64321,877,8,0.3
64322,877,15,0.0
64323,877,29,0.0
64324,877,84,2.5
64325,877,8,0.0
64326,877,15,0.1
64327,877,46,0.0
64328,877,26,0.0
64329,877,65,10.8
64330,877,29,0.0
64331,877,9,0.0
64332,877,9,0.0
64333,877,47,0.3
64334,877,48,7.0
64335,877,9,0.0
64336,877,15,0.2
64337,877,8,0.0
64338,877,16,0.0
64339,877,12,0.0
64340,877,43,0.0
64341,877,19,4.3
64342,877,44,0.0
64343,877,124,0.0
64344,877,8,0.0
64345,877,40,0.0
64346,877,78,2.6
64347,877,33,1.2
64347,373,1,1.5
64348,877,11,0.0
64349,877,61,0.7
64350,877,28,2.0
64351,877,39,0.0
64352,877,8,0.0
64353,877,39,0.0
64354,877,37,0.0
64355,877,121,0.0
64356,877,185,7.1
64357,877,28,0.0
64358,877,8,0.0
64359,877,9,0.0
64360,877,15,0.0
64361,877,33,0.0
64362,877,16,0.0
64363,877,80,1.3
64364,877,120,0.0
64365,877,31,0.0
64366,877,16,0.0
64367,877,45,0.0
64368,877,68,0.3
64369,877,113,0.0
64370,877,22,0.0
64371,877,154,13.5
64372,877,19,0.0
64373,877,23,0.0
64374,877,42,0.0
64375,877,19,0.0
64376,877,47,0.0
64377,877,38,0.0
64378,877,12,0.0
64379,877,62,0.0
64380,877,59,0.0
64381,877,47,0.0
64382,877,43,0.0
64383,877,19,0.0
64384,877,13,0.0
64385,877,54,0.0
64386,877,50,0.0
64387,877,8,6.2
64388,877,8,0.0
64389,877,12,6.0
64390,877,92,0.0
64391,877,20,0.0
64392,877,8,0.0
64393,877,36,0.0
64394,877,13,0.0
64395,877,33,0.0
64396,877,24,0.0
64397,877,8,0.0
64398,877,41,0.0
64399,877,29,0.0
64400,877,38,0.0
64401,877,84,0.5
64402,877,47,0.0
64403,877,44,0.0
64404,877,63,0.0
64405,877,11,0.0
64406,877,63,0.0
64407,877,10,0.0
64408,877,11,0.0
64409,877,8,0.0
64410,877,10,0.0
64411,877,96,15.4
64412,877,56,0.0
64413,877,156,8.7
64414,877,9,0.0
64415,877,9,0.0
64416,877,20,0.0
64417,877,55,0.0
64418,877,24,0.0
64419,877,48,0.0
64420,877,13,0.0
64421,877,16,0.0
64422,877,16,0.1
64423,877,11,0.0
64424,877,10,0.0
64425,877,16,0.0
64426,877,43,0.0
64427,877,24,0.0
64428,877,58,0.1
64429,877,12,0.0
64430,877,30,0.0
64431,877,230,0.0
64432,877,112,0.0
64433,877,14,0.0
64434,877,17,0.0
64435,877,76,6.2
64436,877,145,0.5
64437,877,8,0.0
64438,877,23,0.0
64439,877,64,0.0
64440,877,8,9.9
64441,877,11,0.0
64442,877,8,0.0
64443,877,34,0.0
64444,877,36,3.6
64445,877,20,0.2
64446,877,48,0.0
64447,877,68,0.4
64448,877,29,0.0
64449,877,188,0.2
64450,877,28,0.0
64451,877,10,0.0
64452,877,15,0.0
64453,877,52,0.0
64454,877,156,9.2
64455,877,77,0.0
64456,877,10,0.0
64457,877,11,0.1
64458,877,92,0.2
64459,877,32,0.0
64460,877,21,0.0
64461,877,36,8.1
64462,877,8,0.0
64463,877,59,0.0
64464,877,62,0.0
64465,877,25,0.0
64466,877,14,0.1
64467,877,49,0.0
64468,877,18,0.0
64469,877,88,4.7
64470,877,19,0.0
64471,877,13,10.2
64472,877,40,0.0
64473,877,60,0.0
64474,877,36,6.3
64475,877,133,8.6
64476,877,8,0.0
64476,476,1,0.0
64477,877,10,0.0
64478,877,9,0.0
64479,877,84,0.0
64480,877,12,6.0
64481,877,10,0.0
64482,877,10,0.0
64483,877,33,0.0
64484,877,76,0.8
64485,877,42,0.0
64486,877,8,0.0
64486,875,1,10.0
64487,877,15,0.0
64488,877,60,5.52
64489,877,12,0.0
64490,877,65,0.0
64491,877,76,0.0
64492,877,13,6.9
64493,877,92,6.7
64494,877,58,0.0
64495,877,28,0.0
64496,877,29,0.0
64497,877,19,0.0
64498,877,32,0.0
64499,877,17,0.0
64500,877,71,0.0
64501,877,9,0.0
64502,877,43,0.1
64503,877,27,0.1
64504,877,10,0.0
64505,877,36,0.0
64506,877,56,0.0
64507,877,24,0.0
64508,877,18,0.0
64509,877,16,0.8
64510,877,8,0.0
64511,877,31,0.0
64512,877,20,0.0
64513,877,18,0.0
64514,877,17,0.0
64515,877,39,0.0
64516,877,12,10.4
64517,877,11,0.0
64518,877,8,0.5
64519,877,142,5.2
64520,877,11,0.0
64521,877,12,0.9
64522,877,8,0.0
64523,877,11,0.3
64524,877,9,0.0
64525,877,24,0.0
64526,877,25,0.0
64527,877,48,0.0
64528,877,12,0.0
64529,877,15,0.0
64530,877,110,0.0
64531,877,20,0.0
64532,877,34,0.0
64533,877,48,0.0
64534,877,12,0.0
64535,877,15,5.0
64536,877,68,0.0
64537,877,1,0.0
64537,875,10,22.3
64538,877,42,0.0
64539,877,65,0.0
64540,877,10,1.0
64541,877,14,0.0
64542,877,32,0.7
64543,877,11,0.1
64544,877,18,0.0
64545,877,79,0.0
64546,877,9,0.0
64547,877,36,2.0
64548,877,23,0.0
64549,877,74,0.0
64550,877,54,0.0
64551,877,11,0.0
64552,877,12,0.0
64553,877,16,5.0
64554,877,55,0.0
64555,877,8,0.0
64556,877,39,0.0
64557,877,144,10.5
64558,877,20,0.0
64559,877,82,0.4
64560,877,18,0.0
64561,877,122,8.5
64562,877,24,0.0
64563,877,10,0.1
64564,877,8,0.0
64565,877,164,5.0
64566,877,9,0.0
64567,877,107,0.0
64568,877,184,9.4
64569,877,28,0.0
64570,877,36,0.0
64571,877,19,1.0
64572,877,76,0.0
64573,877,8,0.0
64574,877,8,0.0
64575,877,9,0.2
64576,877,23,0.0
64577,877,16,0.0
64578,877,16,0.0
64579,877,25,3.2
64580,877,92,0.0
64581,877,11,0.0
64582,877,41,0.0
64583,877,12,0.0
64584,877,64,0.0
64585,877,100,0.0
64586,877,57,0.0
64587,877,52,0.0
64588,877,12,0.0
64589,877,48,0.0
64590,877,32,0.0
64591,877,80,0.3
64592,877,20,0.0
64593,877,16,0.0
64594,877,21,0.0
64595,877,20,0.0
64596,877,11,0.0
64597,877,52,1.5
64598,877,16,0.0
64599,877,29,0.0
64600,877,31,0.0
64601,877,10,0.0
64602,877,8,0.0
64603,877,64,0.0
64604,877,52,0.0
64605,877,40,0.0
64606,877,14,0.0
64607,877,15,3.0
64608,877,17,0.0
64609,877,14,0.0
64610,877,20,0.0
64611,877,37,0.0
64612,877,8,0.0
64613,877,87,0.1
64614,877,31,0.0
64615,877,19,14.8
64616,877,54,6.0
64617,877,200,9.5
64618,877,37,0.0
64619,877,24,0.0
64620,877,9,0.0
64621,877,32,0.2
64622,877,28,1.5
64623,877,30,1.7
64624,877,39,0.0
64625,877,11,0.0
64626,877,18,0.1
64627,877,45,0.1
64628,877,16,0.0
64629,877,10,0.0
64630,877,12,0.0
64631,877,60,0.0
64632,877,52,0.0
64633,877,16,0.0
64634,877,8,0.0
64635,877,15,1.3
64636,877,34,0.0
64637,877,30,1.1
64638,877,9,0.0
64639,877,177,9.2
64640,877,15,0.0
64641,877,17,1.5
64642,877,10,0.2
64643,877,29,0.0
64644,877,80,0.0
64645,877,95,0.0
64646,877,12,0.0
64647,877,48,0.0
64648,877,42,0.0
64649,877,45,0.0
64650,877,27,0.6
64651,877,80,0.0
64652,877,21,0.0
64653,877,11,0.0
64654,877,12,0.0
64655,877,20,0.0
64656,877,21,0.0
64657,877,16,1.5
64658,877,12,0.0
64659,877,27,0.0
64660,877,9,0.0
64661,877,64,0.0
64662,877,15,0.0
64663,877,27,0.0
64664,877,8,0.1
64665,877,108,0.0
64666,877,24,0.0
64667,877,8,0.0
64668,877,53,0.0
64669,877,50,4.4
64670,877,14,0.0
64671,877,35,0.1
64672,877,53,0.0
64673,877,9,0.0
64674,877,115,0.0
64675,877,38,0.0
64676,877,14,0.0
64677,877,18,0.0
64678,877,22,0.0
64679,877,14,0.0
64680,877,27,0.0
64681,877,21,0.0
64682,877,25,0.0
64683,877,11,0.0
64684,877,23,0.0
64685,877,180,0.0
64686,877,8,0.0
64687,877,12,0.0
64688,877,20,0.0
64689,877,12,0.0
64690,877,16,0.0
64691,877,14,0.0
64692,877,43,0.0
64693,877,91,0.0
64694,877,25,0.1
64695,877,42,0.0
64696,877,20,0.0
64697,877,23,0.0
64698,877,37,0.0
64699,877,56,0.0
64700,877,24,0.0
64701,877,24,0.0
64702,877,12,0.5
64703,877,9,0.0
64704,877,16,0.0
64705,877,16,0.0
64706,877,23,1.0
64707,877,23,0.0
64708,877,14,0.0
64709,877,44,0.0
64710,877,9,0.0
64711,877,82,0.0
64712,877,42,0.0
64713,877,26,0.0
64714,877,36,0.0
64715,877,60,8.3
64716,877,44,0.0
64717,877,27,0.5
64718,877,40,0.0
64719,877,63,0.0
64720,877,13,0.0
64721,877,14,0.0
64722,877,35,0.0
64723,877,15,0.0
64724,877,21,0.0
64725,877,91,1.0
64726,877,8,0.0
64727,877,17,0.0
64728,877,8,2.5
64729,875,17,0.0
64730,877,15,17.0
64731,877,38,0.0
64732,385,23,0.2
64733,877,12,0.0
64734,877,28,0.0
64735,877,12,0.0
64736,877,28,0.0
64737,877,44,0.4
64738,877,207,3.8
64739,877,14,0.0
64740,877,64,0.0
64741,877,20,0.0
64742,877,109,0.0
64743,877,31,0.0
64744,877,17,0.0
64745,877,22,0.0
64746,877,15,0.0
64747,877,8,0.0
64748,877,36,0.0
64749,877,12,0.0
64750,877,14,0.0
64751,877,8,0.0
64752,877,11,0.0
64753,877,37,0.0
64754,877,93,0.0
64755,877,57,0.0
64756,877,30,0.0
64757,877,8,0.0
64758,877,15,0.0
64759,877,33,0.0
64760,877,27,4.9
64761,877,63,0.0
64762,877,49,0.0
64763,877,86,0.0
64764,877,20,0.0
64765,877,72,0.0
64766,877,12,0.0
64767,877,59,0.1
64768,877,35,0.0
64769,877,9,0.0
64770,877,8,1.2
64771,877,49,11.5
64772,877,14,1.7
64773,877,8,18.2
64774,877,8,0.0
64775,877,54,3.9
64776,877,8,0.0
64777,877,8,0.0
64778,877,21,0.0
64779,877,21,11.9
64779,875,1,6.0
64780,877,40,0.5
64781,877,23,0.0
64782,877,8,0.0
64783,877,45,0.0
64784,877,48,0.0
64785,877,35,0.0
64786,877,38,0.0
64787,877,10,1.4
64788,877,58,0.0
64789,877,17,0.0
64790,877,37,0.0
64791,877,45,0.0
64792,877,18,0.0
64793,877,88,0.0
64794,877,69,7.0
64795,877,28,0.0
64796,877,11,0.0
64797,877,8,21.0
64798,877,67,0.0
64799,877,13,7.6
64800,877,32,0.0
64801,877,12,1.2
64802,877,60,0.0
64803,877,20,2.0
64804,877,9,18.8
64805,877,24,0.0
64806,877,20,0.0
64807,877,33,8.3
64808,877,80,16.9
64809,877,18,1.8
64810,877,16,0.0
64811,877,20,0.0
64812,877,24,4.2
64813,877,209,8.0
64814,877,15,0.0
64815,877,8,9.7
64816,877,93,0.0
64817,877,149,5.7
64818,877,12,0.0
64819,877,20,15.3
64820,877,48,4.8
64821,877,9,5.6
64822,877,10,0.0
64823,877,76,0.0
64824,877,20,0.0
64825,877,18,1.8
64826,877,41,0.0
64827,877,21,7.9
64828,877,14,0.0
64829,877,12,0.0
64830,877,9,0.0
64831,877,63,0.0
64832,877,46,0.0
64833,877,334,12.9
64834,877,68,10.8
64835,877,46,0.0
64836,877,32,7.6
64837,877,16,0.0
64838,877,19,0.0
64839,877,10,0.0
64840,877,19,1.9
64841,877,112,0.0
64842,877,66,5.4
64843,877,17,1.7
64844,877,8,0.8
64845,877,37,3.4
64846,877,10,0.0
64847,877,25,5.3
64847,702,4,9.0
64848,877,39,0.0
64849,877,56,0.0
64850,877,10,0.0
64851,877,20,0.0
64852,877,84,0.0
64853,877,8,0.0
64854,877,8,0.0
64855,877,36,2.9
64856,877,86,0.0
64857,877,9,0.0
64858,877,38,0.0
64859,877,8,0.0
64860,877,22,2.2
64861,877,34,0.0
64862,877,26,0.0
64863,877,20,0.0
64864,877,57,0.0
64865,877,13,0.0
64866,877,54,0.0
64867,877,13,0.0
64868,877,54,15.0
64869,877,20,0.0
64870,877,9,0.0
64871,877,25,0.0
64872,877,23,0.0
64873,877,27,0.0
64874,877,94,0.0
64875,877,12,11.1
64876,877,33,0.0
64877,877,28,2.8
64878,877,19,0.0
64879,877,10,36.0
64880,877,15,1.5
64880,373,7,0.7
64880,504,2,4.0
64881,877,24,6.6
64882,877,35,1.5
64883,877,26,2.6
64884,877,33,3.3
64884,875,277,27.2
64885,877,36,8.8
64886,877,160,10.8
64887,877,13,0.0
64888,877,16,1.6
64889,877,24,10.0
64890,702,68,0.0
64891,877,17,0.0
64892,877,13,0.0
64893,877,16,1.6
64894,877,81,0.0
64895,877,37,0.0
64896,877,52,5.6
64897,877,37,3.8
64898,877,12,0.0
64899,877,201,6.0
64900,877,8,25.1
64901,877,12,3.1
64902,877,32,0.0
64903,877,12,0.1
64904,877,24,0.1
64905,877,67,5.8
64906,877,16,0.0
64907,877,11,0.0
64908,877,8,0.0
64909,877,32,0.0
64910,877,8,0.0
64911,877,12,4.9
64912,877,54,10.7
64913,877,12,0.0
64914,877,12,0.0
64915,877,8,0.0
64916,877,28,1.5
64917,877,116,10.8
64918,877,16,0.0
64919,877,63,4.7
64920,877,21,25.4
64921,877,67,0.0
64922,877,9,3.1
64923,877,12,3.3
64924,877,17,10.3
64925,877,8,0.0
64926,877,11,0.0
64927,877,10,15.0
64928,877,16,1.6
64929,877,83,10.9
64930,877,20,10.1
64931,877,2,2.0
64931,702,27,6.7
64932,877,60,6.0
64933,877,8,0.0
64934,877,8,0.0
64935,877,8,0.6
64936,877,9,0.0
64937,877,48,4.5
64938,877,47,0.0
64939,877,16,0.0
64940,877,120,10.9
64941,877,12,1.7
64942,877,23,0.0
64943,877,33,0.0
64944,702,17,47.6
64945,877,81,12.7
64946,877,52,0.0
64947,877,58,17.3
64948,877,11,0.0
64949,877,22,13.5
64950,877,22,0.0
64951,877,8,0.0
64952,877,14,0.0
64953,877,8,0.0
64954,877,39,0.0
64955,877,26,0.0
64956,877,36,3.5
64957,877,12,6.1
64958,877,15,5.1
64959,877,150,13.2
64960,877,9,5.5
64961,877,100,4.2
64962,877,8,16.5
64963,877,22,0.0
64964,877,48,6.9
64965,877,15,0.0
64966,877,13,0.0
64967,877,12,0.0
64968,877,58,10.3
64969,877,44,0.0
64970,877,37,0.2
64971,877,33,0.3
64972,877,16,0.0
64973,877,9,0.0
64974,877,85,5.8
64975,877,28,2.6
64976,877,30,0.0
64977,877,11,0.0
64978,877,18,0.0
64979,877,8,0.0
64980,877,15,0.0
64981,877,9,12.1
64982,877,14,1.4
64983,877,45,0.0
64984,877,34,0.0
64985,877,10,0.0
64986,877,21,11.0
64987,877,16,0.0
64988,877,19,0.0
64989,877,17,0.0
64990,877,35,22.9
64991,877,9,4.2
64992,877,9,9.0
64993,877,8,7.0
64994,877,18,0.2
64995,877,48,2.6
64996,877,91,0.0
64997,877,12,3.1
64998,877,28,0.0
64999,877,9,0.0
65000,877,8,2.6
65001,877,8,0.0
65002,877,11,0.0
65003,877,13,1.3
65004,877,12,0.0
65005,877,33,0.0
65006,877,60,6.5
65007,877,104,51.0
65008,877,33,0.0
65009,877,8,2.7
65010,877,56,0.0
65011,877,94,2.5
65012,877,64,4.5
65013,877,11,2.3
65014,877,35,4.1
65014,385,1,100.0
65015,877,24,0.0
65016,877,23,0.0
65017,877,16,3.2
65018,877,11,0.0
65019,877,9,0.0
65020,877,29,1.5
65021,877,13,0.0
65022,877,10,16.5
65023,877,20,0.0
65024,877,8,0.8
65025,877,10,2.0
65026,877,9,6.0
65027,877,12,0.0
65028,877,8,10.5
65029,877,49,3.1
65030,877,18,0.0
65031,877,72,0.0
