user,room,weight
93413,201,1
93413,40,5
93413,272,1
93413,102,1
93413,635,1
93413,641,1
93413,525,1
93413,672,1
93413,403,1
93413,318,1
93413,803,1
93413,177,1
93413,829,1
93413,354,1
93413,356,1
93413,366,1
93414,30,1
93414,36,4
93414,560,1
93414,64,1
93414,94,1
93414,40,5
93414,236,1
93414,53,1
93414,237,1
93414,338,1
93414,311,2
93414,156,1
93414,258,1
93414,702,1
93414,727,1
93414,410,1
93414,821,1
93414,112,1
93414,119,1
93414,832,1
93414,110,1
93414,244,1
93414,280,1
93414,475,1
93414,863,1
93415,304,1
93415,35,9
93415,222,1
93415,211,1
93415,507,1
93415,240,1
93415,14,1
93415,221,1
93415,629,1
93415,526,1
93415,1181,1
93415,759,1
93415,468,1
93415,177,1
93415,807,1
93415,510,1
93415,404,1
93415,475,1
93415,371,1
93415,113,1
93415,860,1
93416,30,1
93416,249,1
93416,36,1
93416,484,1
93416,38,1
93416,109,4
93416,582,1
93416,241,1
93416,495,1
93416,617,1
93416,737,1
93416,775,1
93416,19,1
93416,840,1
93416,417,1
93416,860,1
93416,421,1
93417,34,1
93417,7,1
93417,211,1
93417,96,1
93417,219,1
93417,338,1
93417,431,1
93417,525,1
93417,871,1
93417,382,1
93417,733,1
93417,394,1
93417,950,1
93417,806,1
93417,435,1
93417,835,1
93417,415,1
93417,179,1
93417,244,1
93417,333,1
93418,73,1
93418,35,2
93418,1006,1
93418,209,1
93418,359,1
93418,336,1
93418,495,1
93418,139,1
93418,625,1
93418,662,1
93418,699,1
93418,300,1
93418,728,2
93418,394,1
93418,774,1
93418,449,1
93418,837,1
93418,842,1
93418,863,1
93419,36,3
93419,142,1
93419,485,1
93419,60,1
93419,220,1
93419,75,1
93419,338,1
93419,628,1
93419,690,1
93419,526,1
93419,1185,1
93419,734,1
93419,452,1
93419,800,1
93419,265,1
93419,120,1
93419,355,1
93419,458,1
93420,83,1
93420,36,3
93420,322,1
93420,93,1
93420,485,1
93420,405,1
93420,581,1
93420,596,1
93420,259,1
93420,311,1
93420,376,1
93420,342,1
93420,718,1
93420,395,1
93420,760,1
93420,772,1
93420,461,1
93420,909,1
93421,83,1
93421,552,1
93421,232,1
93421,554,1
93421,136,1
93421,484,1
93421,492,2
93421,585,1
93421,599,1
93421,253,1
93421,632,1
93421,665,1
93421,678,1
93421,382,1
93421,267,1
93421,710,1
93421,751,1
93421,778,1
93421,802,1
93421,820,1
93421,850,1
93421,502,1
93421,113,1
93422,83,1
93422,275,1
93422,549,1
93422,552,1
93422,7,1
93422,322,1
93422,94,1
93422,40,14
93422,485,1
93422,41,1
93422,286,1
93422,581,1
93422,588,1
93422,891,1
93422,430,1
93422,643,1
93422,700,1
93422,342,1
93422,23,1
93422,374,1
93423,83,1
93423,31,2
93423,160,1
93423,40,11
93423,237,1
93423,593,1
93423,644,1
93423,649,1
93423,378,1
93423,925,1
93423,690,1
93423,692,1
93423,702,1
93423,390,1
93423,752,1
93423,816,1
93423,363,1
93423,834,1
93423,475,1
93424,83,1
93424,31,8
93424,84,1
93424,546,1
93424,36,4
93424,251,1
93424,93,1
93424,441,1
93424,117,1
93424,40,5
93424,205,1
93424,221,1
93424,616,1
93424,707,1
93424,131,1
93424,132,1
93424,266,1
93424,867,1
93425,83,1
93425,84,1
93425,160,1
93425,547,1
93425,85,1
93425,277,1
93425,428,1
93425,38,6
93425,40,5
93425,272,1
93425,345,1
93425,60,1
93425,425,1
93425,438,1
93425,138,1
93425,149,1
93425,373,1
93425,316,1
93425,226,1
93425,215,1
93425,423,1
93425,844,1
93426,83,1
93426,31,6
93426,111,1
93426,349,1
93426,38,4
93426,351,1
93426,203,1
93426,494,1
93426,173,1
93426,17,1
93426,630,1
93426,644,1
93426,377,1
93426,669,1
93426,393,1
93426,742,1
93426,749,1
93426,817,1
93426,818,1
93426,836,1
93426,164,1
93426,121,1
93426,191,1
93427,83,1
93427,31,8
93427,529,1
93427,261,1
93427,349,1
93427,567,1
93427,532,1
93427,508,1
93427,580,1
93427,185,1
93427,588,1
93427,52,1
93427,221,1
93427,604,1
93427,631,1
93427,641,1
93427,712,1
93427,728,1
93427,914,1
93427,768,1
93427,812,1
93427,830,1
93428,145,1
93428,73,1
93428,35,7
93428,117,1
93428,99,1
93428,290,1
93428,619,2
93428,661,1
93428,1157,1
93428,422,1
93428,855,1
93428,865,1
93428,866,1
93429,87,1
93429,91,1
93429,38,5
93429,40,5
93429,575,1
93429,109,1
93429,498,1
93429,408,1
93429,185,1
93429,69,1
93429,533,1
93429,651,1
93429,1162,1
93429,769,1
93429,811,1
93429,422,1
93429,823,1
93429,367,1
93429,462,1
93429,181,1
93430,198,1
93430,555,1
93430,556,1
93430,40,10
93430,65,1
93430,287,1
93430,100,1
93430,43,1
93430,444,1
93430,44,1
93430,497,1
93430,642,1
93430,377,1
93430,667,1
93430,691,1
93430,1164,1
93430,791,1
93430,461,1
93430,244,1
93430,843,1
93430,372,1
93431,275,1
93431,552,1
93431,239,1
93431,560,1
93431,260,1
93431,261,1
93431,40,5
93431,108,1
93431,444,1
93431,338,1
93431,312,1
93431,257,1
93431,519,1
93431,715,1
93431,1183,1
93431,316,1
93431,760,1
93431,786,1
93431,818,1
93431,283,1
93431,333,1
93432,275,1
93432,249,1
93432,35,6
93432,560,1
93432,192,1
93432,566,1
93432,331,1
93432,40,4
93432,109,4
93432,169,1
93432,599,1
93432,616,1
93432,689,1
93432,373,1
93432,702,1
93432,1200,1
93432,736,1
93432,178,1
93432,374,1
93432,25,1
93433,275,1
93433,31,10
93433,553,1
93433,87,1
93433,567,1
93433,38,2
93433,109,1
93433,498,1
93433,237,1
93433,313,1
93433,641,1
93433,695,1
93433,744,1
93433,317,1
93433,270,1
93433,466,1
93433,191,1
93434,275,1
93434,73,1
93434,250,1
93434,40,10
93434,147,1
93434,101,1
93434,361,1
93434,252,1
93434,518,1
93434,378,1
93434,694,1
93434,720,1
93434,527,1
93434,318,1
93434,339,1
93434,811,1
93434,362,1
93434,20,1
93434,464,1
93434,520,1
93434,863,1
93435,275,1
93435,36,1
93435,7,6
93435,322,1
93435,109,1
93435,332,1
93435,586,1
93435,14,1
93435,75,1
93435,598,1
93435,660,1
93435,695,1
93435,300,1
93435,398,1
93435,463,1
93435,23,1
93435,423,1
93435,127,1
93435,521,1
93436,560,1
93436,561,1
93436,330,1
93436,262,1
93436,40,5
93436,360,1
93436,332,1
93436,65,1
93436,99,1
93436,205,1
93436,288,1
93436,361,1
93436,253,1
93436,313,1
93436,660,1
93436,1119,1
93436,340,1
93436,76,1
93436,764,1
93436,410,1
93436,110,2
93436,842,1
93436,191,1
93437,546,1
93437,160,1
93437,261,1
93437,359,1
93437,96,1
93437,60,1
93437,408,1
93437,205,1
93437,293,1
93437,596,1
93437,597,1
93437,616,1
93437,628,1
93437,679,1
93437,877,1
93437,258,1
93437,390,1
93437,1177,1
93437,317,1
93437,352,1
93437,215,1
93437,909,1
93437,223,1
93437,521,1
93438,31,1
93438,40,6
93438,702,1
93439,31,1
93439,35,3
93439,38,3
93439,109,1
93440,31,11
93440,40,2
93440,109,1
93441,31,1
93441,40,7
93442,31,6
93442,35,10
93442,38,4
93443,31,1
93443,40,10
93443,157,1
93444,31,11
93445,31,6
93445,35,6
93446,31,14
93446,35,2
93446,7,2
93447,31,5
93447,35,5
93447,38,5
93448,31,9
93448,36,3
93448,38,2
93448,300,1
93449,31,16
93449,35,1
93449,36,1
93450,31,8
93450,35,4
93451,31,3
93451,35,6
93451,38,4
93452,31,5
93452,109,3
93453,31,35
93454,31,9
93454,7,8
93454,702,1
93455,31,10
93455,36,2
93455,40,5
93456,31,147
93457,31,8
93458,31,8
93459,31,69
93460,31,26
93461,31,8
93461,35,1
93462,31,3
93462,160,1
93462,35,4
93462,40,4
93463,31,6
93463,36,2
93463,109,4
93464,31,11
93465,31,6
93465,38,4
93466,31,7
93466,35,7
93466,36,1
93466,38,2
93467,31,20
93468,31,7
93468,35,2
93468,36,6
93469,31,4
93469,35,3
93469,36,3
93469,38,1
93470,31,10
93470,38,2
93471,31,6
93471,35,7
93472,31,4
93472,35,8
93473,31,10
93473,35,6
93474,31,13
93474,160,1
93475,31,5
93475,35,3
93475,36,3
93476,31,14
93476,36,6
93476,38,2
93477,31,5
93477,38,2
93477,109,5
93478,31,9
93478,35,7
93478,36,4
93478,40,1
93479,31,9
93479,40,9
93480,31,8
93481,31,11
93481,35,4
93482,31,6
93482,160,1
93482,109,2
93483,31,8
93484,31,7
93484,160,1
93484,35,6
93484,109,2
93485,31,8
93486,31,6
93486,36,2
93486,40,7
93487,31,7
93487,7,3
93487,40,3
93488,31,10
93488,36,5
93489,31,10
93490,31,12
93490,35,7
93490,36,8
93491,31,4
93491,35,8
93492,31,11
93492,160,1
93492,38,1
93493,31,6
93493,36,5
93493,38,3
93494,31,3
93494,35,10
93494,38,1
93495,31,5
93495,7,3
93495,40,4
93496,31,4
93496,36,1
93496,7,6
93497,31,13
93497,300,1
93498,31,10
93498,7,2
93499,31,10
93499,36,3
93499,373,1
93500,31,6
93500,35,6
93500,36,6
93501,31,8
93501,36,3
93502,31,10
93503,31,9
93503,157,1
93504,31,9
93505,31,6
93505,184,1
93505,35,5
93505,236,1
93505,479,1
93505,43,1
93505,139,1
93505,519,1
93505,950,1
93505,749,1
93505,398,1
93505,811,1
93505,818,1
93505,244,1
93505,863,1
93506,31,5
93506,160,3
93506,35,5
93506,7,4
93507,31,7
93507,36,5
93508,31,8
93508,40,5
93508,300,1
93509,31,13
93509,36,3
93509,38,1
93509,40,3
93510,31,7
93510,35,1
93510,36,6
93511,31,5
93511,36,6
93512,31,7
93512,40,3
93513,31,8
93513,35,8
93514,31,11
93515,31,6
93515,35,2
93516,31,6
93516,7,2
93517,31,7
93517,7,3
93517,40,2
93518,31,2
93518,40,6
93519,31,11
93520,31,5
93520,40,6
93521,31,15
93522,31,5
93522,35,6
93522,109,1
93523,31,10
93524,31,21
93524,35,1
93524,109,1
93525,31,7
93525,35,4
93525,36,1
93526,31,13
93526,36,3
93527,31,3
93527,35,4
93527,36,3
93527,7,1
93528,31,14
93529,31,3
93529,35,5
93530,31,12
93530,36,4
93531,31,17
93531,36,3
93532,31,11
93532,160,1
93532,36,2
93532,38,2
93533,31,11
93533,35,2
93533,36,1
93534,31,17
93535,31,6
93535,35,2
93536,31,8
93537,31,12
93537,35,2
93537,7,4
93538,31,11
93539,31,8
93539,36,4
93539,40,10
93540,31,52
93541,31,6
93541,40,6
93542,31,8
93542,668,1
93543,31,7
93543,160,1
93543,35,6
93543,36,2
93544,31,8
93545,31,8
93545,35,4
93546,31,46
93547,31,9
93547,36,1
93547,38,2
93547,109,2
93548,31,7
93548,36,3
93549,31,15
93549,38,2
93550,31,2
93550,36,7
93550,7,3
93551,31,14
93551,38,1
93552,31,7
93552,35,2
93552,7,2
93553,31,11
93553,160,1
93554,31,13
93554,7,3
93555,31,5
93555,35,6
93556,31,10
93557,31,13
93557,40,4
93558,31,8
93558,7,1
93559,31,5
93559,35,6
93559,36,4
93559,40,1
93560,31,3
93560,35,5
93561,31,11
93561,35,4
93562,31,8
93562,35,18
93563,31,6
93563,35,6
93563,36,8
93563,109,2
93563,157,1
93564,31,13
93564,40,4
93565,31,10
93565,35,6
93566,31,3
93566,35,2
93566,36,1
93566,109,3
93567,31,5
93567,35,1
93567,7,4
93567,40,7
93568,31,7
93568,35,7
93568,40,3
93569,31,5
93569,36,2
93569,702,1
93570,31,5
93570,36,1
93570,109,6
93571,31,8
93572,31,16
93572,35,5
93573,31,11
93573,40,6
93574,31,10
93575,31,4
93575,35,2
93575,36,4
93576,31,8
93576,38,3
93576,40,9
93577,31,9
93577,38,1
93578,31,9
93578,35,7
93579,31,8
93579,702,1
93580,31,13
93580,36,1
93580,38,2
93581,31,4
93581,35,11
93582,31,35
93583,31,4
93583,35,5
93583,36,2
93583,40,6
93583,109,6
93584,31,10
93584,483,1
93584,35,7
93584,36,1
93584,564,1
93584,102,1
93584,597,1
93584,613,1
93584,614,1
93584,621,1
93584,626,2
93584,1107,1
93584,648,1
93584,672,1
93584,694,1
93584,707,1
93584,1157,1
93584,1159,1
93584,1170,1
93584,779,1
93584,789,1
93584,363,1
93584,829,1
93584,843,1
93585,31,8
93585,35,3
93585,36,4
93586,31,10
93586,160,1
93587,31,10
93587,36,2
93587,38,1
93588,31,10
93589,31,4
93589,35,5
93589,36,6
93590,31,21
93590,109,3
93591,31,6
93591,160,1
93591,40,4
93592,31,13
93592,35,8
93592,36,6
93593,31,8
93593,36,3
93593,38,1
93593,299,1
93594,31,6
93594,35,10
93594,109,3
93594,300,1
93595,31,10
93596,31,4
93596,36,3
93596,38,1
93597,31,8
93598,31,4
93598,35,7
93598,36,2
93598,40,8
93599,31,4
93599,36,10
93599,38,2
93600,31,13
93600,38,1
93601,31,16
93601,160,1
93602,31,8
93602,36,1
93603,31,11
93603,38,1
93604,31,5
93604,35,3
93605,31,7
93605,38,4
93605,40,6
93605,109,2
93605,668,1
93606,31,4
93606,40,4
93606,109,3
93606,296,1
93607,31,4
93607,35,4
93607,38,4
93607,301,1
93608,31,7
93608,35,4
93609,31,11
93609,35,4
93610,31,13
93611,31,2
93611,35,6
93612,31,9
93613,31,5
93613,7,3
93614,31,14
93614,7,2
93614,109,4
93615,31,3
93615,36,5
93616,31,9
93617,31,9
93618,31,3
93618,109,5
93619,31,15
93619,35,1
93620,31,6
93620,35,4
93620,36,2
93620,38,2
93621,31,9
93622,31,6
93622,160,1
93622,35,14
93622,40,6
93622,109,2
93623,31,16
93623,529,1
93623,36,6
93623,40,5
93623,577,1
93623,445,1
93623,103,1
93623,692,1
93623,460,1
93623,1178,1
93623,735,1
93623,782,1
93623,791,1
93623,792,1
93623,77,1
93623,819,1
93623,436,1
93623,21,1
93623,414,1
93623,266,1
93623,854,1
93624,31,5
93624,38,3
93625,31,6
93625,36,2
93626,31,6
93626,38,2
93627,31,7
93627,35,7
93628,31,12
93629,31,10
93629,35,2
93630,31,9
93630,35,7
93630,40,3
93631,31,9
93631,35,7
93632,31,7
93632,38,1
93633,31,12
93634,31,6
93634,36,2
93634,40,1
93634,109,5
93635,31,7
93635,36,1
93635,38,4
93635,40,6
93636,31,2
93636,160,1
93636,35,2
93636,36,5
93637,31,577
93638,31,11
93639,31,12
93639,40,4
93640,31,9
93640,35,9
93640,36,4
93640,109,1
93641,31,9
93641,7,2
93641,40,5
93641,109,3
93642,31,15
93642,38,4
93643,31,5
93643,40,3
93644,31,12
93645,31,8
93645,35,6
93645,7,2
93645,691,1
93646,31,7
93646,35,2
93647,31,7
93647,160,1
93647,36,5
93647,40,3
93648,31,3
93648,40,5
93649,31,7
93649,36,4
93649,299,1
93650,31,6
93650,36,2
93651,31,6
93651,36,2
93651,40,1
93652,31,6
93652,35,11
93652,36,5
93652,7,1
93653,31,7
93653,109,3
93654,31,5
93654,35,5
93655,31,6
93655,109,3
93656,31,7
93656,38,2
93657,31,7
93657,36,2
93658,31,9
93658,40,4
93659,31,7
93659,296,1
93660,31,7
93660,35,1
93661,31,4
93661,36,4
93662,31,5
93662,40,14
93662,668,1
93663,31,6
93663,109,3
93664,31,7
93664,160,1
93664,35,6
93665,31,9
93666,31,9
93666,36,4
93667,31,5
93667,35,4
93667,36,1
93668,31,9
93668,35,6
93669,31,10
93669,35,11
93670,31,9
93671,31,9
93671,35,7
93672,31,61
93673,31,7
93673,109,1
93674,31,8
93674,35,4
93675,31,20
93676,31,11
93677,31,9
93677,40,7
93678,31,4
93678,35,3
93678,158,1
93679,31,12
93680,31,3
93680,36,5
93680,7,1
93681,31,13
93681,35,2
93681,38,1
93682,31,3
93682,40,6
93683,31,5
93683,35,3
93683,38,3
93683,764,1
93684,31,7
93684,702,1
93685,31,3
93685,160,1
93685,36,5
93686,31,6
93686,7,3
93687,31,9
93687,36,2
93687,40,7
93688,31,13
93688,36,2
93688,40,3
93689,31,10
93689,36,2
93690,31,8
93690,35,6
93690,38,1
93690,109,4
93691,31,8
93692,31,7
93692,36,2
93693,31,20
93694,31,1
93694,38,7
93694,40,8
93694,109,4
93695,31,4
93695,554,1
93695,246,1
93695,36,1
93695,1205,1
93695,261,1
93695,250,1
93695,40,1
93695,485,1
93695,203,1
93695,53,1
93695,109,4
93695,332,1
93695,130,1
93695,431,1
93695,615,1
93695,660,1
93695,157,1
93695,664,1
93695,687,1
93695,688,1
93695,45,1
93695,1181,1
93695,761,1
93695,357,1
93695,164,1
93696,31,5
93696,36,6
93697,31,5
93697,40,4
93698,31,35
93699,31,15
93699,35,6
93700,31,6
93700,36,4
93700,40,9
93701,31,10
93701,40,6
93702,31,4
93702,38,4
93703,31,6
93703,523,1
93703,85,1
93703,1006,1
93703,250,1
93703,507,1
93703,99,1
93703,879,1
93703,336,1
93703,334,1
93703,667,1
93703,669,1
93703,1176,1
93703,1181,1
93703,738,1
93703,767,1
93703,796,1
93703,110,1
93703,466,1
93703,348,1
93703,857,1
93703,421,1
93704,31,7
93704,373,1
93705,31,7
93705,36,3
93706,31,3
93706,35,7
93707,31,9
93707,36,5
93707,40,6
93708,31,9
93708,7,2
93708,109,1
93709,31,7
93709,40,4
93710,31,5
93710,35,7
93711,31,3
93711,551,1
93711,115,1
93711,35,4
93711,248,1
93711,103,1
93711,75,1
93711,620,1
93711,633,1
93711,684,1
93711,697,1
93711,1163,1
93711,758,1
93711,761,1
93711,768,1
93711,783,1
93711,799,1
93711,170,1
93711,19,1
93711,367,1
93711,283,1
93711,266,1
93711,930,1
93712,31,10
93713,31,9
93713,36,2
93713,316,1
93714,31,3
93714,35,10
93714,40,5
93715,31,5
93715,35,6
93715,40,5
93716,31,8
93717,31,9
93718,31,10
93719,31,4
93719,35,7
93719,36,1
93720,31,6
93720,7,2
93721,31,5
93721,36,2
93721,40,4
93722,31,5
93722,35,7
93723,31,5
93723,109,4
93724,31,3
93724,160,1
93724,40,5
93725,31,12
93725,7,3
93726,31,4
93726,35,9
93726,36,1
93727,31,9
93728,31,8
93728,40,4
93729,31,13
93729,36,1
93729,7,2
93730,31,7
93730,109,3
93731,31,6
93731,38,3
93731,40,6
93732,31,9
93732,40,2
93732,316,1
93733,31,5
93733,38,7
93734,31,4
93734,35,1
93734,36,2
93734,40,12
93735,31,8
93735,36,1
93735,40,1
93736,31,9
93737,31,12
93737,36,2
93738,31,4
93738,35,8
93738,7,4
93739,31,13
93739,40,9
93740,31,5
93740,36,4
93740,7,1
93741,31,3
93741,36,2
93741,38,4
93741,40,13
93741,668,1
93742,31,6
93742,36,6
93743,31,6
93743,35,3
93744,31,6
93744,35,2
93744,36,7
93744,40,2
93745,31,5
93745,38,3
93746,31,3
93746,35,6
93747,31,8
93747,36,4
93748,31,13
93749,31,6
93749,35,3
93749,7,4
93750,31,8
93750,35,1
93750,40,7
93751,31,7
93751,36,2
93752,31,12
93753,31,3
93753,160,1
93753,40,12
93754,31,7
93754,35,2
93754,36,4
93755,31,5
93755,35,11
93755,40,3
93756,31,8
93756,36,1
93757,31,12
93757,36,4
93757,40,1
93758,31,6
93758,35,5
93759,31,8
93759,35,4
93760,31,5
93760,36,3
93761,31,12
93761,36,3
93761,40,5
93762,31,7
93762,40,4
93763,31,10
93764,31,10
93765,31,7
93765,35,4
93765,7,1
93765,40,9
93766,31,15
93766,36,4
93766,38,1
93767,31,10
93767,160,1
93767,36,5
93768,31,10
93769,31,12
93769,36,1
93770,31,10
93770,7,2
93771,31,8
93771,36,1
93771,40,3
93772,31,6
93772,160,1
93772,36,4
93772,109,4
93772,316,2
93773,31,10
93774,31,9
93774,160,1
93775,31,3
93775,38,3
93775,109,2
93775,299,1
93776,31,3
93776,35,1
93776,36,4
93776,40,9
93777,31,7
93777,160,1
93777,35,1
93778,31,8
93778,160,1
93778,35,4
93778,36,5
93779,31,7
93779,36,2
93780,31,3
93780,36,6
93780,38,1
93781,31,5
93781,35,3
93781,36,3
93781,373,1
93782,31,24
93783,31,11
93784,31,10
93784,36,7
93784,373,1
93785,31,4
93785,36,4
93785,40,2
93786,31,8
93786,36,3
93786,7,3
93786,40,2
93787,31,8
93788,31,5
93788,35,3
93788,36,6
93788,40,2
93789,31,5
93789,160,1
93789,36,5
93790,31,4
93790,35,4
93790,36,1
93790,38,5
93791,31,12
93791,35,8
93792,31,4
93792,36,3
93792,38,1
93792,109,4
93793,31,4
93793,35,4
93793,36,6
93793,109,3
93794,31,4
93794,36,3
93794,7,4
93794,38,1
93795,31,6
93795,36,3
93795,45,1
93796,31,3
93796,35,8
93796,7,6
93796,38,4
93796,109,4
93797,31,6
93797,40,4
93798,31,5
93798,36,5
93798,40,5
93798,109,1
93799,31,7
93799,36,4
93799,38,6
93799,40,2
93800,31,9
93801,31,1
93801,160,1
93801,36,3
93801,7,7
93802,31,7
93802,160,1
93802,35,10
93803,31,6
93803,36,5
93804,31,8
93804,35,6
93804,36,6
93804,40,4
93805,31,9
93805,38,1
93806,31,12
93806,36,2
93806,109,2
93807,31,8
93808,31,8
93809,31,12
93810,31,28
93810,35,3
93811,31,14
93811,40,2
93812,31,9
93812,36,1
93813,31,11
93814,31,10
93814,35,3
93814,36,1
93814,40,5
93815,31,7
93815,35,2
93816,31,6
93816,160,1
93816,109,4
93817,31,11
93817,35,1
93817,40,3
93817,109,1
93818,31,5
93818,36,3
93819,31,6
93819,35,8
93820,31,10
93820,35,5
93820,38,1
93820,316,1
93821,31,7
93821,35,8
93822,31,5
93822,35,3
93822,40,6
93823,31,5
93823,38,3
93823,40,2
93824,31,8
93824,35,1
93824,36,2
93825,31,7
93825,36,3
93825,40,1
93826,31,5
93826,36,7
93826,7,3
93827,31,7
93827,35,7
93828,31,5
93828,35,5
93829,31,12
93829,35,6
93830,31,5
93830,35,7
93830,36,4
93830,109,4
93831,31,14
93831,36,4
93831,7,1
93831,38,2
93831,40,8
93832,31,6
93832,35,1
93832,38,4
93833,31,11
93834,31,4
93834,35,7
93834,40,2
93835,31,21
93835,36,4
93836,31,8
93836,109,3
93837,31,13
93837,160,1
93838,31,7
93838,35,2
93839,31,11
93839,36,3
93839,109,1
93840,31,9
93840,304,1
93840,473,1
93840,146,1
93840,441,1
93840,109,6
93840,577,1
93840,347,1
93840,241,1
93840,912,1
93840,599,1
93840,643,1
93840,644,1
93840,373,1
93840,1164,1
93840,394,1
93840,744,1
93840,768,1
93840,807,1
93840,510,1
93840,110,1
93840,295,1
93841,31,8
93841,36,11
93842,31,7
93842,36,3
93842,7,4
93843,31,10
93844,31,14
93844,36,3
93845,31,17
93845,40,1
93845,109,4
93845,157,1
93846,31,8
93847,31,7
93847,35,3
93848,31,9
93848,38,3
93849,31,9
93849,38,2
93850,31,9
93850,35,10
93850,36,4
93850,40,5
93850,764,1
93851,31,4
93851,35,8
93852,31,9
93853,31,5
93853,36,5
93853,40,2
93853,109,2
93854,31,5
93854,160,1
93854,38,3
93854,109,3
93855,31,3
93855,36,1
93855,109,4
93856,31,14
93856,702,1
93857,31,3
93857,160,1
93857,35,13
93857,36,3
93858,31,5
93858,36,5
93859,31,4
93859,160,1
93859,36,2
93859,175,1
93860,31,8
93861,31,15
93862,31,9
93862,36,10
93862,109,3
93863,31,5
93863,36,4
93863,40,3
93863,109,1
93864,31,7
93864,36,5
93864,38,2
93864,40,9
93865,31,10
93865,36,4
93865,38,3
93866,31,5
93866,35,3
93867,31,13
93868,31,10
93868,40,7
93869,31,8
93869,35,1
93869,36,9
93870,31,12
93870,36,4
93870,38,4
93871,31,7
93871,36,2
93871,38,2
93872,31,6
93872,160,1
93872,38,1
93873,31,8
93873,160,1
93873,35,2
93873,702,1
93874,31,7
93874,35,1
93875,31,12
93876,31,9
93876,35,2
93877,31,7
93877,36,7
93877,38,1
93878,31,9
93878,40,5
93878,109,7
93879,31,6
93879,36,3
93880,31,6
93880,36,2
93880,157,1
93881,31,6
93881,36,4
93882,31,8
93883,31,14
93884,31,5
93884,35,5
93885,31,11
93886,31,7
93886,40,2
93887,31,7
93887,36,1
93888,31,10
93888,40,3
93888,702,1
93889,31,6
93889,36,1
93889,40,5
93890,31,6
93890,35,5
93891,31,9
93891,35,6
93891,296,1
93892,31,5
93892,40,6
93893,31,10
93893,38,1
93894,31,11
93894,36,1
93895,31,4
93895,35,8
93896,31,8
93897,31,12
93897,40,4
93898,31,6
93898,35,4
93899,31,13
93900,31,7
93900,36,8
93900,109,3
93901,31,35
93902,31,5
93902,35,4
93902,38,7
93902,40,5
93903,31,7
93903,7,4
93904,31,4
93904,321,1
93904,232,1
93904,35,3
93904,36,8
93904,263,1
93904,94,1
93904,185,1
93904,69,1
93904,621,1
93904,377,1
93904,386,1
93904,703,1
93904,729,1
93904,740,1
93904,748,1
93904,177,1
93904,282,1
93904,370,1
93904,829,1
93904,367,1
93904,831,1
93904,352,1
93904,226,1
93904,465,1
93904,521,1
93905,31,12
93905,38,3
93906,31,3
93906,36,6
93906,38,3
93907,31,9
93907,109,3
93908,31,8
93909,31,7
93909,36,2
93909,373,1
93910,31,10
93911,31,7
93911,35,4
93911,40,5
93912,31,11
93913,31,8
93914,31,6
93914,36,1
93914,157,1
93915,31,8
93916,31,38
93917,31,9
93917,35,1
93917,7,2
93917,40,1
93918,31,9
93918,33,1
93918,88,10
93919,31,221
93920,31,108
93921,31,16
93922,31,17
93923,31,128
93924,31,5
93924,33,9
93924,107,3
93924,109,2
93925,31,15
93926,31,31
93927,31,31
93928,31,11
93929,31,23
93930,31,20
93931,31,68
93932,31,16
93933,31,26
93934,31,1
93934,160,8
93934,33,7
93934,141,1
93935,31,10
93935,160,8
93935,35,4
93936,31,20
93937,31,118
93938,31,18
93939,31,36
93940,31,78
93941,31,34
93942,31,8
93943,31,10
93944,31,8
93945,31,21
93945,35,10
93945,36,1
93946,31,17
93947,31,196
93948,31,17
93949,31,8
93950,31,9
93951,31,12
93952,31,75
93952,7,17
93952,141,5
93953,31,18
93953,7,6
93954,31,27
93954,40,1
93955,31,14
93956,31,19
93956,35,1
93957,31,49
93957,33,17
93958,31,9
93959,31,57
93960,31,7
93960,7,1
93961,31,20
93961,33,1
93962,31,5
93962,160,1
93962,33,2
93962,222,5
93962,40,11
93963,31,11
93963,141,1
93964,31,17
93964,36,5
93964,7,2
93965,31,200
93966,31,19
93967,31,16
93968,31,326
93968,7,156
93969,31,17
93970,31,13
93971,31,12
93972,31,1
93972,40,12
93973,31,7
93973,33,1
93974,31,2
93974,38,10
93975,31,16
93976,31,46
93977,31,8
93978,31,16
93979,31,19
93980,31,38
93981,31,22
93982,31,14
93983,31,10
93983,160,1
93983,35,5
93983,38,4
93984,31,6
93984,35,9
93984,36,1
93985,31,10
93985,35,9
93985,36,1
93986,31,4
93986,35,5
93986,38,1
93987,31,7
93987,36,5
93988,31,5
93988,40,3
93989,31,6
93989,36,4
93990,31,8
93991,31,5
93991,35,6
93992,31,14
93992,36,2
93992,109,4
93993,31,17
93993,160,1
93993,36,6
93994,31,7
93994,40,1
93995,31,5
93995,36,3
93996,31,8
93996,160,1
93996,36,2
93996,45,1
93997,31,5
93997,36,2
93997,296,1
93998,31,9
93998,7,6
93998,40,10
93998,109,3
93999,31,7
93999,36,2
94000,31,8
94001,31,18
94001,36,5
94001,38,1
94002,31,8
94003,31,19
94004,31,7
94004,35,5
94004,702,1
94005,31,12
94006,31,5
94006,35,5
94007,31,4
94007,38,2
94007,40,8
94007,702,2
94008,31,9
94008,38,2
94008,299,1
94009,31,7
94009,35,6
94009,36,4
94009,38,7
94009,40,4
94010,31,5
94010,36,7
94011,31,8
94012,31,12
94013,31,6
94013,38,3
94014,31,4
94014,35,2
94014,109,2
94015,31,4
94015,36,6
94015,38,4
94016,31,8
94016,109,2
94017,31,7
94017,36,1
94018,31,9
94018,35,4
94019,31,12
